,text,hour,day,month,dayofweek,hashtags,hashtag_counts,user_counts,url_counts
2142,: The Public Health Agency of Canada says it's concerned about the steady rise in COVID-19 cases. An average of more than 630…,20,12,9,5,[],0,1,0
2143,: The Public Health Agency of Canada says it's concerned about the steady rise in COVID-19 cases. An average of more than 630…,20,12,9,5,[],0,1,0
2144,": If you had one day where you didn't have to worry about catching the coronavirus, what would you do? I would go get a bunch of…",20,12,9,5,[],0,1,0
2145,: Highest daily COVID cases EVER today in France. --  France reports highest number of daily COVID cases since pandemic beg…,20,12,9,5,[],0,1,0
2146,: The Public Health Agency of Canada says it's concerned about the steady rise in COVID-19 cases. An average of more than 630…,20,12,9,5,[],0,1,0
2147,: The Public Health Agency of Canada says it's concerned about the steady rise in COVID-19 cases. An average of more than 630…,20,12,9,5,[],0,1,0
2148,: The Public Health Agency of Canada says it's concerned about the steady rise in COVID-19 cases. An average of more than 630…,20,12,9,5,[],0,1,0
2149,: The Public Health Agency of Canada says it's concerned about the steady rise in COVID-19 cases. An average of more than 630…,20,12,9,5,[],0,1,0
2150,The Public Health Agency of Canada says it's concerned about the steady rise in COVID-19 cases. An average of more… ,20,12,9,5,[],0,0,1
2151,"Appalling: VA created guidelines for veterans with PTSD called

""Increasing Veterans' Comfort with Wearing Face Cov… ",20,12,9,5,[],0,0,1
2152,: Face-mask recognition has arrived—for better or worse ,20,12,9,5,"['#facialrecognition', '#biometrics', '#coronavirus']",3,1,1
2153,A lot less of them now. Maybe they got winded. coronavirus,20,12,9,5,['#coronavirus'],1,0,0
2154,": Coronavirus-positive students at Miami University ignore health restrictions, throw house party | Fox News ",20,12,9,5,[],0,1,1
2155,Face-mask recognition has arrived—for better or worse ,20,12,9,5,"['#facialrecognition', '#biometrics…']",2,0,2
2156,No this is not a puppet show. 🤣🤣🤣 coronavirus ,20,12,9,5,['#coronavirus'],1,0,1
2157,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",20,12,9,5,[],0,1,0
2158,fucking conspiracy theorists blasting factually incorrect rubbish about the coronavirus on Yonge St — these people… ,20,12,9,5,[],0,0,1
2159,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",20,12,9,5,[],0,1,0
2160,": Learn how to safely wear, remove, wash and dispose of face coverings and masks: ",20,12,9,5,[],0,1,2
2161,: We shouldn’t be making vaccine deals to vaccinate Canadians? Get lost! We can vaccinate Canadians and work for global…,20,12,9,5,[],0,1,0
2162,": *First bear market in 11 years*
Winnie the Pooh goes shopping and realizes there’s no groceries left because of the cor…",20,12,9,5,[],0,1,0
2163,: Biomedical Surveillance + Predictive Policing. LA Is Partnering With an Infamous Crime-Reporting App to Track Coronavirus -…,20,12,9,5,[],0,1,0
2164,": At this very moment a vast world exists that's free of the coronavirus, where people can mingle without masks and watch the p…",20,12,9,5,[],0,1,0
2165,"Coronavirus-positive students at Miami University ignore health restrictions, throw house party | Fox News ",20,12,9,5,[],0,0,1
2166,"Yes, you can have COVID-19 and the flu at the same time. Here's what that could do to your body ",20,12,9,5,[],0,0,1
2167,"113: “Waiting until the end of October to bring back laid off transit workers is a mistake that puts transit riders, especially…",20,12,9,5,[],0,1,0
2168,"I need all news outlets to stop saying Trump was ""caught on tape saying..."" (re. Woodward interview) - It perpetuat… ",20,12,9,5,[],0,0,1
2169,"India reaches nearly 100,000 coronavirus cases in 24 hours after retesting. Public health efforts need to be double… ",20,12,9,5,[],0,0,1
2170,"Learn how to safely wear, remove, wash and dispose of face coverings and masks: ",20,12,9,5,[],0,0,2
2171,: The risk of death from medical abortion is 4 per 100 000. The current incidence of dying from Coronavirus in the US is…,20,12,9,5,[],0,1,0
2172,"Coronavirus: BasicIncome in Manitoba should be a right, not a privilege, says  chair by … ",20,12,9,5,"['#Coronavirus:', '#BasicIncome']",2,2,1
2173,Please download the COVID Alert App ,19,12,9,5,[],0,0,1
2174,": “Latinos make up nearly 31% of U.S. COVID19 cases (for which race is known), though they only make up about 18 percent of the…",19,12,9,5,['#COVID19'],1,1,0
2175, : Americans would like to take this opportunity to thank you for discouraging the weari… ,19,12,9,5,[],0,2,1
2176,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",19,12,9,5,[],0,1,0
2177,: GRST .0028 X .0030- Over 65 Million shares traded thus far today as accumulation continues. Upside potential certainly…,19,12,9,5,[],0,1,0
2178,: Imagine thinking this is a good way to report either 1) a strange fluke during a dangerous escalation of cases or 2) a fail…,19,12,9,5,[],0,1,0
2179,: Ontario is reporting 232 new coronavirus cases and one additional death. ,19,12,9,5,[],0,1,1
2180,"_: Terry's understanding of Sikhi, Sikh sovereignty &amp; Khalistan, the Sikh genocide, foreign interference in the diaspora,…",19,12,9,5,[],0,1,0
2181,": ""Why is recess so important? And why now?"" ",19,12,9,5,[],0,5,1
2182,: AstraZeneca says UK clinical trials resuming for its experimental coronavirus vaccine after late-stage trials had been suspe…,19,12,9,5,[],0,1,0
2183," Yes, with only 40,000 new cases of coronavirus EVERY SINGLE DAY, 190,000+ Americans in their grave… ",19,12,9,5,[],0,1,1
2184,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",19,12,9,5,[],0,1,0
2185, Another super spreader event promoted by the guy who admitted to Woodward that he knew that corona… ,19,12,9,5,[],0,1,1
2186,This video of Trump's coronavirus denial is even more chilling now that we know what he knew ,19,12,9,5,[],0,1,1
2187,": *First bear market in 11 years*
Winnie the Pooh goes shopping and realizes there’s no groceries left because of the cor…",19,12,9,5,[],0,1,0
2188,: A Canadian company has developed a wall-mounted device that detects the presence of the novel coronavirus in the air and tr…,19,12,9,5,[],0,1,0
2189,: How have your food-buying and eating habits changed over the pandemic? ,19,12,9,5,[],0,1,1
2190,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",19,12,9,5,[],0,1,0
2191,"_works: The “worst impacts of the crisis on poverty are still to come.” As it gets colder &amp; cases rise, businesses will continue to…",19,12,9,5,[],0,1,0
2192,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",19,12,9,5,[],0,1,0
2193,"360   The death rates per capita are reported every day, here:… ",19,12,9,5,[],0,3,1
2194,: York Region Public Health has declared a second COVID-19 outbreak at Participation House in Markham. ,19,12,9,5,[],0,1,1
2195,Coronavirus: England 'on knife-edge' as cases rise and lockdowns grow ,19,12,9,5,[],0,0,1
2196,": Similar rates of infection from those wearing masks and going to hair salons and gyms but ""....the positive cases were about tw…",19,12,9,5,[],0,1,0
2197,: A Canadian company has developed a wall-mounted device that detects the presence of the novel coronavirus in the air and tr…,19,12,9,5,[],0,1,0
2198,Though some of these changes seem intimidating (and downright scary) I really hope the last one sticks: We'll embra… ,19,12,9,5,[],0,0,1
2199,_AvisFavaro: AstraZeneca resumes COVID19 vaccine trial after U.K. gives researchers the green light  ,19,12,9,5,"['#COVID19', '#vaccine']",2,2,1
2200,"This was my morning cycle than run, I felt great at the beginning of the run for one mile... then I just died.I onl… ",18,12,9,5,[],0,0,1
2201,"Trump Pressed for Plasma Therapy. Officials Worry, Is an Unvetted Vaccine Next? ",18,12,9,5,[],0,0,1
2202,: The risk of death from medical abortion is 4 per 100 000. The current incidence of dying from Coronavirus in the US is…,18,12,9,5,[],0,1,0
2203,: The risk of death from medical abortion is 4 per 100 000. The current incidence of dying from Coronavirus in the US is…,18,12,9,5,[],0,1,0
2204,: The risk of death from medical abortion is 4 per 100 000. The current incidence of dying from Coronavirus in the US is…,18,12,9,5,[],0,1,0
2205,"Trump on handling of coronavirus: ""I think we've done a great job."" TrumpLiesPeopleDie TrumpVirusDeathToll193K ",18,12,9,5,"['#TrumpLiesPeopleDie', '#TrumpVirusDeathToll193K']",2,0,1
2206,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",18,12,9,5,[],0,1,0
2207,"_Ryan: Ontario heading in the wrong direction. 

READ MORE on today's case report: ",18,12,9,5,[],0,1,2
2208,: York Region Public Health has declared a second COVID-19 outbreak at Participation House in Markham. ,18,12,9,5,[],0,1,1
2209,": At this very moment a vast world exists that's free of the coronavirus, where people can mingle without masks and watch the p…",18,12,9,5,[],0,1,0
2210,": *First bear market in 11 years*
Winnie the Pooh goes shopping and realizes there’s no groceries left because of the cor…",18,12,9,5,[],0,1,0
2211,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",18,12,9,5,[],0,1,0
2212,: Highest daily COVID cases EVER today in France. --  France reports highest number of daily COVID cases since pandemic beg…,18,12,9,5,[],0,1,0
2213,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",18,12,9,5,[],0,1,0
2214,: AstraZeneca says UK clinical trials resuming for its experimental coronavirus vaccine after late-stage trials had been suspe…,18,12,9,5,[],0,1,0
2215,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",18,12,9,5,[],0,1,0
2216,: Highest daily COVID cases EVER today in France. --  France reports highest number of daily COVID cases since pandemic beg…,18,12,9,5,[],0,1,0
2217,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",18,12,9,5,[],0,1,0
2218,: Highest daily COVID cases EVER today in France. --  France reports highest number of daily COVID cases since pandemic beg…,18,12,9,5,[],0,1,0
2219,": If you had one day where you didn't have to worry about catching the coronavirus, what would you do? I would go get a bunch of…",18,12,9,5,[],0,1,0
2220,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",18,12,9,5,[],0,1,0
2221,Highest daily COVID cases EVER today in France. --  France reports highest number of daily COVID cases since pandem… ,18,12,9,5,[],0,0,1
2222,": At this very moment a vast world exists that's free of the coronavirus, where people can mingle without masks and watch the p…",18,12,9,5,[],0,1,0
2223,": Right Now On Fired Up ""Time Out With "" sports MLB  BlueJays NHL HockeyTwitter StanleyCup NBA Raptors…",18,12,9,5,"['#sports', '#MLB', '#BlueJays', '#NHL', '#HockeyTwitter', '#StanleyCup', '#NBA', '#Raptors…']",8,2,0
2224,": Right Now On Fired Up ""We The Norm""
 sports MLB  BlueJays NHL HockeyTwitter StanleyCup NBA Raptors…",18,12,9,5,"['#sports', '#MLB', '#BlueJays', '#NHL', '#HockeyTwitter', '#StanleyCup', '#NBA', '#Raptors…']",8,2,0
2225,": Right Now On Fired Up ""The  Experience""
Hosted by  HockeyTwitter hockey OHL gxtnetwork np…",18,12,9,5,"['#HockeyTwitter', '#hockey', '#OHL', '#gxtnetwork', '#np…']",5,3,0
2226,": Right Now On Fired Up ""SIX &amp; STICKS"" Hosted by  HockeyTwitter hockey   gxtnetwork…",18,12,9,5,"['#HockeyTwitter', '#hockey', '#gxtnetwork…']",3,4,0
2227,": At this very moment a vast world exists that's free of the coronavirus, where people can mingle without masks and watch the p…",18,12,9,5,[],0,1,0
2228,"At this very moment a vast world exists that's free of the coronavirus, where people can mingle without masks and w… ",18,12,9,5,[],0,0,1
2229,": Right Now On Fired Up ""The Sports Wrap Up"" MLB  BlueJays 
NHL HockeyTwitter StanleyCup NBA Raptors
WeTheNorth …",18,12,9,5,"['#Sports', '#MLB', '#BlueJays', '#NHL', '#HockeyTwitter', '#StanleyCup', '#NBA', '#Raptors', '#WeTheNorth', '#…']",10,1,0
2230,": Right Now On Fired Up ""The  Show"" Skating 
NHL HockeyTwitter StanleyCup NBA Raptors
WeTheNorth NFL NF…",18,12,9,5,"['#Skating', '#NHL', '#HockeyTwitter', '#StanleyCup', '#NBA', '#Raptors', '#WeTheNorth', '#NFL', '#NF…']",9,2,0
2231,": Right Now On Fired Up ""Time Out With "" sports MLB  BlueJays NHL HockeyTwitter StanleyCup NBA Raptors…",18,12,9,5,"['#sports', '#MLB', '#BlueJays', '#NHL', '#HockeyTwitter', '#StanleyCup', '#NBA', '#Raptors…']",8,2,0
2232,": Right Now On Fired Up ""We The Norm""
 sports MLB  BlueJays NHL HockeyTwitter StanleyCup NBA Raptors…",18,12,9,5,"['#sports', '#MLB', '#BlueJays', '#NHL', '#HockeyTwitter', '#StanleyCup', '#NBA', '#Raptors…']",8,2,0
2233,": Right Now On Fired Up ""The  Experience""
Hosted by  HockeyTwitter hockey OHL gxtnetwork np…",18,12,9,5,"['#HockeyTwitter', '#hockey', '#OHL', '#gxtnetwork', '#np…']",5,3,0
2234,": Right Now On Fired Up ""SIX &amp; STICKS"" Hosted by  HockeyTwitter hockey   gxtnetwork…",18,12,9,5,"['#HockeyTwitter', '#hockey', '#gxtnetwork…']",3,4,0
2235,": Right Now On Fired Up ""The Sports Wrap Up"" MLB  BlueJays 
NHL HockeyTwitter StanleyCup NBA Raptors
WeTheNorth …",18,12,9,5,"['#Sports', '#MLB', '#BlueJays', '#NHL', '#HockeyTwitter', '#StanleyCup', '#NBA', '#Raptors', '#WeTheNorth', '#…']",10,1,0
2236,": Right Now On Fired Up ""The  Show"" Skating 
NHL HockeyTwitter StanleyCup NBA Raptors
WeTheNorth NFL NF…",18,12,9,5,"['#Skating', '#NHL', '#HockeyTwitter', '#StanleyCup', '#NBA', '#Raptors', '#WeTheNorth', '#NFL', '#NF…']",9,2,0
2237,": Right Now On Fired Up ""Time Out With "" sports MLB  BlueJays NHL HockeyTwitter StanleyCup NBA Raptors…",18,12,9,5,"['#sports', '#MLB', '#BlueJays', '#NHL', '#HockeyTwitter', '#StanleyCup', '#NBA', '#Raptors…']",8,2,0
2238,": Right Now On Fired Up ""We The Norm""
 sports MLB  BlueJays NHL HockeyTwitter StanleyCup NBA Raptors…",18,12,9,5,"['#sports', '#MLB', '#BlueJays', '#NHL', '#HockeyTwitter', '#StanleyCup', '#NBA', '#Raptors…']",8,2,0
2239,": Right Now On Fired Up ""The  Experience""
Hosted by  HockeyTwitter hockey OHL gxtnetwork np…",18,12,9,5,"['#HockeyTwitter', '#hockey', '#OHL', '#gxtnetwork', '#np…']",5,3,0
2240,": Right Now On Fired Up ""SIX &amp; STICKS"" Hosted by  HockeyTwitter hockey   gxtnetwork…",18,12,9,5,"['#HockeyTwitter', '#hockey', '#gxtnetwork…']",3,4,0
2241,"_works: The “worst impacts of the crisis on poverty are still to come.” As it gets colder &amp; cases rise, businesses will continue to…",18,12,9,5,[],0,1,0
2242,": Right Now On Fired Up ""The Sports Wrap Up"" MLB  BlueJays 
NHL HockeyTwitter StanleyCup NBA Raptors
WeTheNorth …",18,12,9,5,"['#Sports', '#MLB', '#BlueJays', '#NHL', '#HockeyTwitter', '#StanleyCup', '#NBA', '#Raptors', '#WeTheNorth', '#…']",10,1,0
2243,": Right Now On Fired Up ""The  Show"" Skating 
NHL HockeyTwitter StanleyCup NBA Raptors
WeTheNorth NFL NF…",18,12,9,5,"['#Skating', '#NHL', '#HockeyTwitter', '#StanleyCup', '#NBA', '#Raptors', '#WeTheNorth', '#NFL', '#NF…']",9,2,0
2244,": Right Now On Fired Up ""The  Experience""
Hosted by  HockeyTwitter hockey OHL gxtnetwork np…",18,12,9,5,"['#HockeyTwitter', '#hockey', '#OHL', '#gxtnetwork', '#np…']",5,3,0
2245,": Right Now On Fired Up ""SIX &amp; STICKS"" Hosted by  HockeyTwitter hockey   gxtnetwork…",18,12,9,5,"['#HockeyTwitter', '#hockey', '#gxtnetwork…']",3,4,0
2246,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",18,12,9,5,[],0,1,0
2247,": Right Now On Fired Up ""Time Out With "" sports MLB  BlueJays NHL HockeyTwitter StanleyCup NBA Raptors…",18,12,9,5,"['#sports', '#MLB', '#BlueJays', '#NHL', '#HockeyTwitter', '#StanleyCup', '#NBA', '#Raptors…']",8,2,0
2248,": Right Now On Fired Up ""We The Norm""
 sports MLB  BlueJays NHL HockeyTwitter StanleyCup NBA Raptors…",18,12,9,5,"['#sports', '#MLB', '#BlueJays', '#NHL', '#HockeyTwitter', '#StanleyCup', '#NBA', '#Raptors…']",8,2,0
2249,": Right Now On Fired Up ""The  Experience""
Hosted by  HockeyTwitter hockey OHL gxtnetwork np…",18,12,9,5,"['#HockeyTwitter', '#hockey', '#OHL', '#gxtnetwork', '#np…']",5,3,0
2250,": Right Now On Fired Up ""SIX &amp; STICKS"" Hosted by  HockeyTwitter hockey   gxtnetwork…",18,12,9,5,"['#HockeyTwitter', '#hockey', '#gxtnetwork…']",3,4,0
2251,": Right Now On Fired Up ""The Sports Wrap Up"" MLB  BlueJays 
NHL HockeyTwitter StanleyCup NBA Raptors
WeTheNorth …",18,12,9,5,"['#Sports', '#MLB', '#BlueJays', '#NHL', '#HockeyTwitter', '#StanleyCup', '#NBA', '#Raptors', '#WeTheNorth', '#…']",10,1,0
2252,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",18,12,9,5,[],0,1,0
2253,": Right Now On Fired Up ""The  Show"" Skating 
NHL HockeyTwitter StanleyCup NBA Raptors
WeTheNorth NFL NF…",18,12,9,5,"['#Skating', '#NHL', '#HockeyTwitter', '#StanleyCup', '#NBA', '#Raptors', '#WeTheNorth', '#NFL', '#NF…']",9,2,0
2254,": Another sleepless night.
Gotta be up in 4 hours.
I can’t stop thinking about Climate Change, the fires, coronavirus, and…",18,12,9,5,[],0,1,0
2255,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",18,12,9,5,[],0,1,0
2256,24news_ca_en: A college student house held a party over the Labor Day weekend that included people who had recently tested positive fo…,18,12,9,5,[],0,1,0
2257, 13 24 “Up to 90% of people testing COVID-19 positive carried barely any virus” b/c PC… ,18,12,9,5,[],0,3,1
2258,": Right Now On Fired Up ""We The Norm""
 sports MLB  BlueJays NHL HockeyTwitter StanleyCup NBA Raptors…",18,12,9,5,"['#sports', '#MLB', '#BlueJays', '#NHL', '#HockeyTwitter', '#StanleyCup', '#NBA', '#Raptors…']",8,2,0
2259,": Hillary isn’t going to prison. There is no ObamaGate. There is no border wall. There is no migrant, terrorist caravan. Be…",18,12,9,5,[],0,1,0
2260,"DAILY | WestJet Insanity, Quebec's Secret Coronavirus Prisons and more ",18,12,9,5,[],0,1,2
2261,": BREAKING: Senate Republicans, acting in bad faith, slashed any actual help for Americans from the proposed coronavirus rescu…",18,12,9,5,[],0,1,0
2262,": Right Now On Fired Up ""Time Out With "" sports MLB  BlueJays NHL HockeyTwitter StanleyCup NBA Raptors…",18,12,9,5,"['#sports', '#MLB', '#BlueJays', '#NHL', '#HockeyTwitter', '#StanleyCup', '#NBA', '#Raptors…']",8,2,0
2263,"Right Now On Fired Up ""Time Out With "" sports MLB  BlueJays NHL HockeyTwitter StanleyCup NBA… ",18,12,9,5,"['#sports', '#MLB', '#BlueJays', '#NHL', '#HockeyTwitter', '#StanleyCup', '#NBA…']",7,1,1
2264,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",18,12,9,5,[],0,1,0
2265,": Right Now On Fired Up ""We The Norm""
 sports MLB  BlueJays NHL HockeyTwitter StanleyCup NBA Raptors…",18,12,9,5,"['#sports', '#MLB', '#BlueJays', '#NHL', '#HockeyTwitter', '#StanleyCup', '#NBA', '#Raptors…']",8,2,0
2266,"Right Now On Fired Up ""We The Norm""
 sports MLB  BlueJays NHL HockeyTwitter StanleyCup NBA… ",18,12,9,5,"['#sports', '#MLB', '#BlueJays', '#NHL', '#HockeyTwitter', '#StanleyCup', '#NBA…']",7,1,1
2267,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",18,12,9,5,[],0,1,0
2268,": At least 193,116 people in the US have died of coronavirus.",18,12,9,5,[],0,1,0
2269,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",18,12,9,5,[],0,1,0
2270,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",17,12,9,5,[],0,1,0
2271,: ‘Prominent Iranian human rights advocate NasrinSotoudeh’s been on a hunger strike in Evin prison for more than 3 weeks t…,17,12,9,5,['#NasrinSotoudeh’s'],1,1,0
2272,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",17,12,9,5,[],0,1,0
2273,": ""ICE flew detainees to Virginia so the planes could transport agents to D.C. protests. A huge coronavirus outbreak followed.…",17,12,9,5,[],0,1,0
2274,"1   Also... Here is how the numbers look, when you actually examine tb… ",17,12,9,5,[],0,3,1
2275,": “We contract the coronavirus mainly at work and at school, before infecting members of our family, according to an investiga…",17,12,9,5,[],0,1,0
2276,: New Research Shows Disproportionate Rate of Coronavirus Deaths in Polluted Areas ,17,12,9,5,[],0,1,1
2277,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",17,12,9,5,[],0,1,0
2278,"  Yup exactly

It's amazing how people make a video of selective 9/11 imagery with spooky music… ",17,12,9,5,[],0,2,1
2279,Coronavirus: Chinese students return to class with ‘1-meter hats’ to practice social distancing | Goldthread ,17,12,9,5,[],0,0,1
2280,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",17,12,9,5,[],0,1,0
2281,": Along with the usual back-to-school jitters about a new teacher and more homework, six-year-old Victoria told …",17,12,9,5,[],0,2,0
2282,": ConsumerSOS results:
Regina woman’s flights and hotel cancelled due to pandemic, refund initially refused after husband’s…",17,12,9,5,['#ConsumerSOS'],1,1,0
2283,: 19 encouraging developments in the coronavirus crisis ,17,12,9,5,[],0,1,1
2284,_yorku While UW down the street asynchronous approach not live synchronous unreliable internet in rural Can… ,17,12,9,5,[],0,1,1
2285,": If you had one day where you didn't have to worry about catching the coronavirus, what would you do? I would go get a bunch of…",17,12,9,5,[],0,1,0
2286,: AstraZeneca says UK clinical trials resuming for its experimental coronavirus vaccine after late-stage trials had been suspe…,17,12,9,5,[],0,1,0
2287,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",17,12,9,5,[],0,1,0
2288,": ""There are people — quite frankly, reckless people — who are trying to get around restrictions,"" Newmarket Regional Coun. T…",17,12,9,5,[],0,1,0
2289,": FYI: If there is a confirmed case of COVID-19 in a school or board site, information will be posted online here: ",17,12,9,5,[],0,1,1
2290,Nothing like realizing that my 9/11 nightmare was basically a parable about the US response to coronavirus.,17,12,9,5,[],0,0,0
2291,"Real Time with BillMaher just became the first talk show to host a crowd: finally!

Coronavirus is just an excuse… ",17,12,9,5,"['#BillMaher', '#Coronavirus']",2,0,1
2292,": COVID-19 Today: A look at the numbers for Newmarket, York Region, Ontario ",17,12,9,5,[],0,1,2
2293,York Region Public Health has declared a second COVID-19 outbreak at Participation House in Markham. ,17,12,9,5,[],0,0,1
2294,York Region Public Health has declared a second COVID-19 outbreak at Participation House in Markham. ,17,12,9,5,[],0,0,1
2295,"US - At least 3 teachers have died from Covid-19 complications in recent weeks.
",17,12,9,5,[],0,0,1
2296,: 19 encouraging developments in the coronavirus crisis ,17,12,9,5,[],0,1,1
2297,: Victoria Road Recration Centre is preparing to open the rink and pool. Stay tuned! If you need a COVID-19 test please vis…,17,12,9,5,[],0,1,0
2298,Saving feels good. The coronavirus pandemic and the resulting economic downturn have forced many to put those goals… ,17,12,9,5,[],0,0,1
2299,": If you had one day where you didn't have to worry about catching the coronavirus, what would you do? I would go get a bunch of…",17,12,9,5,[],0,1,0
2300,: Biomedical Surveillance + Predictive Policing. LA Is Partnering With an Infamous Crime-Reporting App to Track Coronavirus -…,17,12,9,5,[],0,1,0
2301,This is the map showing the number of cases worldwide.  Source: What's startling to me is t… ,17,12,9,5,[],0,0,2
2302," 11 The US death rate is about average. Definitely not one of the lowest.

",17,12,9,5,[],0,2,1
2303,". reports that ""the primary reason for the June 2 transfers was to skirt rules that bar ICE employe… ",17,12,9,5,['#ICE'],1,0,1
2304,"“Clinical trials for the AstraZeneca Oxford coronavirus vaccine, AZD1222, have resumed in the UK following confirma… ",17,12,9,5,[],0,0,1
2305,": Right Now On Fired Up ""The  Experience""
Hosted by  HockeyTwitter hockey OHL gxtnetwork np…",17,12,9,5,"['#HockeyTwitter', '#hockey', '#OHL', '#gxtnetwork', '#np…']",5,3,0
2306,"Right Now On Fired Up ""The  Experience""
Hosted by  HockeyTwitter hockey OHL… ",17,12,9,5,"['#HockeyTwitter', '#hockey', '#OHL…']",3,2,1
2307,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",17,12,9,5,[],0,1,0
2308,": NEW: Ontario is reporting 232 new cases of COVID19 today, the second day in a row that the province has surpassed more than…",17,12,9,5,['#COVID19'],1,1,0
2309,": Right Now On Fired Up ""SIX &amp; STICKS"" Hosted by  HockeyTwitter hockey   gxtnetwork…",17,12,9,5,"['#HockeyTwitter', '#hockey', '#gxtnetwork…']",3,4,0
2310,: AstraZeneca says UK clinical trials resuming for its experimental coronavirus vaccine after late-stage trials had been suspe…,17,12,9,5,[],0,1,0
2311,": ""In California, prison labour — increasingly managed by private companies — is used to fight wildfires."" ",17,12,9,5,[],0,1,1
2312,": Right Now On Fired Up ""SIX &amp; STICKS"" Hosted by  HockeyTwitter hockey   gxtnetwork…",17,12,9,5,"['#HockeyTwitter', '#hockey', '#gxtnetwork…']",3,4,0
2313,"Right Now On Fired Up ""SIX &amp; STICKS"" Hosted by  HockeyTwitter hockey  … ",17,12,9,5,"['#HockeyTwitter', '#hockey']",2,3,1
2314,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",17,12,9,5,[],0,1,0
2315,"_works: The “worst impacts of the crisis on poverty are still to come.” As it gets colder &amp; cases rise, businesses will continue to…",17,12,9,5,[],0,1,0
2316,": I'm old enough to remember when exhausted nurses were making the same pleas: 
",17,12,9,5,[],0,1,2
2317,": Fall is typically a season of revival, as people return to work, children head to school, sports seasons launch and cult…",17,12,9,5,[],0,1,0
2318,: AstraZeneca says UK clinical trials resuming for its experimental coronavirus vaccine after late-stage trials had been suspe…,17,12,9,5,[],0,1,0
2319,"Fall is typically a season of revival, as people return to work, children head to school, sports seasons launch and… ",17,12,9,5,[],0,0,1
2320,"COVID-19 presents a dire threat to refugee education worldwide, according to a hard-hitting report issued today b… ",17,12,9,5,"['#COVID-19', '#refugee']",2,0,1
2321,"_works: The “worst impacts of the crisis on poverty are still to come.” As it gets colder &amp; cases rise, businesses will continue to…",16,12,9,5,[],0,1,0
2322,": Canada had zero COVID deaths yesterday. For reference, we are about 11% the size of America. In related news, our Prime Minis…",16,12,9,5,[],0,1,0
2323,": Another sleepless night.
Gotta be up in 4 hours.
I can’t stop thinking about Climate Change, the fires, coronavirus, and…",16,12,9,5,[],0,1,0
2324," Still not addressing the big story: tests showing tons false positive due to oversensitivity, incl… ",16,12,9,5,[],0,1,1
2325,": NEW: Ontario is reporting 232 new cases of COVID19 today, the second day in a row that the province has surpassed more than…",16,12,9,5,['#COVID19'],1,1,0
2326,": If you had one day where you didn't have to worry about catching the coronavirus, what would you do? I would go get a bunch of…",16,12,9,5,[],0,1,0
2327,": NEW: Ontario is reporting 232 new cases of COVID19 today, the second day in a row that the province has surpassed more than…",16,12,9,5,['#COVID19'],1,1,0
2328,"As movie theaters reopen nationwide, some employees are reluctant to return: 'They really are putting money above p… ",16,12,9,5,[],0,0,1
2329,"Canada's COVID-19 Epidemiological &amp; Economic research data

Data products about epidemiological, social and econom… ",16,12,9,5,['#data'],1,0,1
2330,"_works: The “worst impacts of the crisis on poverty are still to come.” As it gets colder &amp; cases rise, businesses will continue to…",16,12,9,5,[],0,1,0
