,text,hour,day,month,dayofweek,hashtags,hashtag_counts,user_counts,url_counts
1473,_lebron: imagine six months ago if i told you in september the raptors would be playing a game 7 in florida and at the same time…,23,11,9,4,[],0,1,0
1474,_raptor: Game 7  fans!! You know what to do! Let’s Go Raptors! WeTheNorth ,23,11,9,4,"['#7', '#WeTheNorth']",2,2,1
1475,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1476,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1477,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1478,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1479,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1480, 7  7 Thank you Dianne! He’s starting early lol 😂 🏀❤️,23,11,9,4,[],0,4,0
1481,"Raptors game 7 tonight, Liverpool back tomorrow!! Could be a brilliat weekend or a very depressing one😅 WeTheNorth liverpoolfc",23,11,9,4,"['#WeTheNorth', '#liverpoolfc']",2,0,0
1482,I thought I convinced myself that I’d be ok win or lose as long as we got to game 7...but I lied😭 Raptors need to win this game bruh😭😭,23,11,9,4,[],0,0,0
1483,  Ya I put a rack on ,23,11,9,4,[],0,3,0
1484,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1485,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1486,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1487,"If it ends tonight...it’s been a hell of a ride and I look forward to the next chapter.

But, it would be nice if i… ",23,11,9,4,[],0,0,1
1488,"GO Reptors GO
WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,0,1
1489,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1490,Flashback: _Fred and I were riding the  tip before it was cool. Go Raps Go! 2404 … ,23,11,9,4,[],0,4,1
1491,": Kyle Lowry will earn a $500,000 bonus if the Raptors make it to the Eastern Conference Finals. NBAPlayoffs
",23,11,9,4,"['#Raptors', '#NBAPlayoffs']",2,1,0
1492,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1493,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1494,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1495,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1496,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1497,24 Why the broadcaster keep saying Raptors facing elimination (before game 7) instead of saying chance to Easter… ,23,11,9,4,[],0,1,1
1498,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1499,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1500,"24: The Raptors are 3-2 in Game 7s in franchise history, winning on the last three occasions.
",23,11,9,4,[],0,1,1
1501,     Coulda posted this one. Don’t think I have changed a bit… ,23,11,9,4,[],0,5,1
1502,: A little pregame primer from Jacko. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1503,": It’s been a long work week, there’s plenty of alcohol in the house and the Raptors are in game 7. Tweets might go sideway…",23,11,9,4,[],0,1,0
1504,Raptors don’t play for another hour and a half and my stomachs already turning from nervousness 😭,23,11,9,4,[],0,0,0
1505,": GAMEDAY!

RAPTORS VS CELTICS GAME 7! 

LETS GET IT!

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1506,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1507,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1508,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1509,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1510,": Raptors Fans... How we feeling heading into Game 7?  

WeTheNorth NBA ",23,11,9,4,"['#WeTheNorth', '#NBA']",2,1,1
1511,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1512,"In the name of The Father, The Son, and Nick Nurse.

Raps in 7.

Let’s go. 

 WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1513, Good to see support for the Raptors! Too bad we won't be able to watch the big game as our Fibe service is do… ,23,11,9,4,[],0,1,1
1514,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1515,Raptors game 7 tonight 9:00  go Raptors ,23,11,9,4,[],0,0,1
1516,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1517,: A little pregame primer from Jacko. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1518,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1519,: It's Game 7 today so I started the day by cheering on our  on the TTC. Great to see transit riders following the rule…,23,11,9,4,[],0,2,0
1520,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1521,: A little pregame primer from Jacko. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1522,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1523,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1524,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1525,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1526,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1527,Global 🌎 support for the Raptors tonight WeTheNorth Game7 ,23,11,9,4,"['#WeTheNorth', '#Game7']",2,0,1
1528,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1529,  Go Raptors!,23,11,9,4,[],0,2,0
1530,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1531,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1532,"The Man in the Arena 
 
WeTheNorth RTZ",23,11,9,4,"['#WeTheNorth', '#RTZ']",2,1,1
1533,"Jason Tatum led the way for Boston scoring a game high 34 points.

NBA NBAStanding NBANews League",23,11,9,4,"['#NBA', '#NBAStanding', '#NBANews', '#League']",4,0,1
1534,590: Radio coverage of Raptors game tonight will start on @680NEWS and will move to 590 after Jays game ends. 12…,23,11,9,4,"['#Raptors', '#Jays']",2,4,0
1535,We’re all in for game 7. Let’s go ! 7 RapsIn7 WeTheNorth ,23,11,9,4,"['#RapsIn7', '#WeTheNorth']",2,2,1
1536,@1in5kidz: We shot this about 5 years ago when the Raptors were playing Cleveland in the playoffsNBA when they were down 2 zip and the…,23,11,9,4,"['#Raptors', '#playoffsNBA']",2,1,0
1537,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1538,": It all comes down to this. Game 7. Winner take all. 

It's  Raptors Game Day! ",23,11,9,4,[],0,2,1
1539,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1540,And your perfect Raptors pregame show starts now! Watch the QueensPlate preview show at 7:30 ET on TSN! ,23,11,9,4,['#QueensPlate'],1,0,1
1541,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1542,"Surely scary, vicious Dinosaurs can beat Little, drunken Elves!! Go  WeTheNorth 🇨🇦🇨🇦🇨🇦 ",23,11,9,4,['#WeTheNorth'],1,1,1
1543,_   I missed you guys too and have been wanting to jump on but the pain has bee… ,23,11,9,4,[],0,3,1
1544,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1545,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1546,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1547,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1548,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1549,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1550,NowPlaying 50 Mission Cap &gt;  GO RAPS GO! ,23,11,9,4,['#NowPlaying'],1,2,0
1551,_raptor: Game 7  fans!! You know what to do! Let’s Go Raptors! WeTheNorth ,23,11,9,4,"['#7', '#WeTheNorth']",2,2,1
1552,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1553,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1554,I think the greatest gift of being a Raptors fan is having Lowry on the team. You learn very quickly what really dr… ,23,11,9,4,[],0,0,1
1555,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1556,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1557,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1558,"  
Carly celebrating the Raptors last season. Although she is no longer with us, we will no doub… ",23,11,9,4,[],0,2,1
1559, I think raptors should take today’s game otherwise I don’t see them winning the series against the celtics.,23,11,9,4,[],0,1,0
1560,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1561,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1562,": 6️⃣🔛🅰️🌊 

Let’s run it back,  

TFCLive x WeTheNorth ",23,11,9,4,"['#TFCLive', '#WeTheNorth']",2,2,1
1563,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1564,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1565,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1566,": Raptors Fans... How we feeling heading into Game 7?  

WeTheNorth NBA ",23,11,9,4,"['#WeTheNorth', '#NBA']",2,1,1
1567,"Tonight at 9:00 pm, the  face the Boston Celtics in Game 7 of the Eastern Conference semifinals! 

Even tho… ",23,11,9,4,[],0,1,1
1568,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1569, Raptors,23,11,9,4,[],0,1,0
1570,_raptor: Game 7  fans!! You know what to do! Let’s Go Raptors! WeTheNorth ,23,11,9,4,"['#7', '#WeTheNorth']",2,2,1
1571,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1572,": It all comes down to this. Game 7. Winner take all. 

It's  Raptors Game Day! ",23,11,9,4,[],0,2,1
1573,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1574,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1575,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1576,_raptor: Game 7  fans!! You know what to do! Let’s Go Raptors! WeTheNorth ,23,11,9,4,"['#7', '#WeTheNorth']",2,2,1
1577,"sitting on balcony, mentally preparing myself for raptors game",23,11,9,4,[],0,0,0
1578,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1579,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1580,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1581,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1582,_raptor: Game 7  fans!! You know what to do! Let’s Go Raptors! WeTheNorth ,23,11,9,4,"['#7', '#WeTheNorth']",2,2,1
1583,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1584,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1585,"Raptors Game 7 and the “Studio North” crew ready to go!!! domeisthere @ Oakville, Ontario ",23,11,9,4,['#domeisthere'],1,1,1
1586,I got the shisha on deck if anyone wants to come over to watch the Raptors game tonight,23,11,9,4,[],0,0,0
1587,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1588,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1589,": Kyle Lowry has played in four Game 7s with the Raptors:

- 2014 vs. Brooklyn: 28-7-3 (P-R-A), one-point loss
- 2016 vs. Indi…",23,11,9,4,[],0,1,0
1590,: A little pregame primer from Jacko. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1591,": Kyle Lowry will earn a $500,000 bonus if the Raptors make it to the Eastern Conference Finals. NBAPlayoffs
",23,11,9,4,"['#Raptors', '#NBAPlayoffs']",2,1,0
1592,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1593,"  And it was on the first take, of course!",23,11,9,4,[],0,2,0
1594,:  Please just win. If u guys need to make our hearts fail through another 2 OTs do it. But please just win.,23,11,9,4,[],0,2,0
1595,_raptor: Game 7  fans!! You know what to do! Let’s Go Raptors! WeTheNorth ,23,11,9,4,"['#7', '#WeTheNorth']",2,2,1
1596,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1597,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1598,590: Radio coverage of Raptors game tonight will start on @680NEWS and will move to 590 after Jays game ends. 12…,23,11,9,4,"['#Raptors', '#Jays']",2,4,0
1599,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1600,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1601,": 6️⃣🔛🅰️🌊 

Let’s run it back,  

TFCLive x WeTheNorth ",23,11,9,4,"['#TFCLive', '#WeTheNorth']",2,2,1
1602,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1603,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1604,Radio coverage of Raptors game tonight will start on @680NEWS and will move to 590 after Jays game ends.… ,23,11,9,4,"['#Raptors', '#Jays']",2,2,1
1605,": It’s been a long work week, there’s plenty of alcohol in the house and the Raptors are in game 7. Tweets might go sideway…",23,11,9,4,[],0,1,0
1606,     Show off 😁,23,11,9,4,[],0,5,0
1607,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1608,": What we drinking for the Raptors game?

I know my household is doing rum punch",23,11,9,4,[],0,1,0
1609,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1610,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1611,"I overseeded my lawn this evening.  So now, whether the  win or lose game 7 tonight, I’ll go to bed knowing… ",23,11,9,4,[],0,1,1
1612,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1613,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1614,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1615,"I'm so excited for Game7, that I'm ❤ every  tweet I can find! WeTheNorth Raptors Toronto",23,11,9,4,"['#Game7,', '#WeTheNorth', '#Raptors', '#Toronto']",4,1,0
1616,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1617,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1618,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1619,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1620,: Let’s Go !!  NBAPlayoffs  Toronto WeTheNorth ,23,11,9,4,"['#NBAPlayoffs', '#Toronto', '#WeTheNorth']",3,2,1
1621,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1622,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1623,wish i had cable right about now so i could watch the raptors game ... some pls help me find a way to watch it thank u,23,11,9,4,[],0,0,0
1624,"24: The Raptors are 3-2 in Game 7s in franchise history, winning on the last three occasions.
",23,11,9,4,[],0,1,1
1625,2413   It was the Nuggets vs Clippers pick 6:30 pm first,23,11,9,4,[],0,3,0
1626,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1627,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1628,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1629, a blowout would be nice ,23,11,9,4,[],0,1,1
1630, It was a copypasta I'm a Raptors fan lol,23,11,9,4,[],0,1,0
1631,": It all comes down to this. Game 7. Winner take all. 

It's  Raptors Game Day! ",23,11,9,4,[],0,2,1
1632,I’m in! I owe 2 donations and I’m hoping to make it 3 tonight. Join us in supporting BlackLivesMatter and our… ,23,11,9,4,['#BlackLivesMatter'],1,0,1
1633,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1634,": It’s been a long work week, there’s plenty of alcohol in the house and the Raptors are in game 7. Tweets might go sideway…",23,11,9,4,[],0,1,0
1635,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1636,: A little pregame primer from Jacko. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1637,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1638,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1639,No way Raptors lose tonight. Siakam dropping 30. Sorry Celtic fans,23,11,9,4,[],0,0,0
1640,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1641,I wanted as little as possible of Thiem v Medvedev to interfere with Raptors Celtics so damn both of you PCB and Sascha,23,11,9,4,[],0,0,0
1642,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1643,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1644,"Let's go Raptors! 🏀 Best of luck from your fans at  !!! 🤞🏆
.
torontoraptors nba basketball… ",23,11,9,4,"['#Raptors!', '#luck', '#fans', '#torontoraptors', '#nba', '#basketball…']",6,1,1
1645,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1646,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1647,: A little pregame primer from Jacko. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1648,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1649,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1650,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1651,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1652,": It all comes down to this. Game 7. Winner take all. 

It's  Raptors Game Day! ",23,11,9,4,[],0,2,1
1653,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1654,_raptor: Game 7  fans!! You know what to do! Let’s Go Raptors! WeTheNorth ,23,11,9,4,"['#7', '#WeTheNorth']",2,2,1
1655,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1656,": 6️⃣🔛🅰️🌊 

Let’s run it back,  

TFCLive x WeTheNorth ",23,11,9,4,"['#TFCLive', '#WeTheNorth']",2,2,1
1657,Proud to announce our new digital billboard in Mississauga.  LETS GO RAPTORS!!! ,23,11,9,4,[],0,0,1
1658,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1659,"if the raptors win tonight I will personally purchase the ringer with a briefcase full of cash (toonies, monopoly m… ",23,11,9,4,[],0,0,1
1660,_raptor: Game 7  fans!! You know what to do! Let’s Go Raptors! WeTheNorth ,23,11,9,4,"['#7', '#WeTheNorth']",2,2,1
1661,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1662,: A little pregame primer from Jacko. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1663,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1664,": Together, we're a movement of millions.

Together, WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1665,Raptors Game7 ready! ,23,11,9,4,"['#Raptors', '#Game7']",2,0,1
1666,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1667,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1668,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1669,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1670,Raptors. Game 7. Let's Go.,23,11,9,4,[],0,0,0
1671,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1672,": Kyle Lowry has played in four Game 7s with the Raptors:

- 2014 vs. Brooklyn: 28-7-3 (P-R-A), one-point loss
- 2016 vs. Indi…",23,11,9,4,[],0,1,0
1673,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1674,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1675,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1676,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1677,: A look back at the Raptors Game 7 history  ,23,11,9,4,['#Raptors'],1,2,1
1678,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1679,"If the  win &amp; 2404 have a great game, I’m going to eat  WeTheNorth",23,11,9,4,['#WeTheNorth'],1,3,0
1680,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1681,Mentally preparing for Raptors game 7 ,23,11,9,4,[],0,0,1
1682,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1683,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1684,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1685,_raptor: Game 7  fans!! You know what to do! Let’s Go Raptors! WeTheNorth ,23,11,9,4,"['#7', '#WeTheNorth']",2,2,1
1686,"We’re worldwide baby!!! 

WeTheNorth Raptors ",23,11,9,4,"['#WeTheNorth', '#Raptors']",2,0,1
1687,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1688,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1689,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1690,: Raptors please can we get the win w/o the heart attack ending? Just asking for a friend. WeTheNorth game7,23,11,9,4,"['#Raptors', '#WeTheNorth', '#game7']",3,1,0
1691,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1692,": It all comes down to this. Game 7. Winner take all. 

It's  Raptors Game Day! ",23,11,9,4,[],0,2,1
1693,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1694,"Oh geez. Yes, just the win please . 😁 champs ",23,11,9,4,['#champs'],1,1,1
1695,: A message to our guys from Raptors Nation. WeTheNorth ,23,11,9,4,['#WeTheNorth'],1,1,1
1696,_raptor: Game 7  fans!! You know what to do! Let’s Go Raptors! WeTheNorth ,23,11,9,4,"['#7', '#WeTheNorth']",2,2,1
1697,  Coming up with some bullshit numbers again? Raptors will win easy tonight.,23,11,9,4,[],0,2,0
1698,": Best 2 words in sports. 

Game 7. 

Buckle up, folks.

WeTheNorth ",23,11,9,4,['#WeTheNorth'],1,1,1
1699,"__: Nothing in sports like the excitement of a game 7*

*except when your favourite team is involved

Let’s go  https…",23,11,9,4,[],0,2,0
